"Date","425013_flow","425007_flow","425012_flow","425010_flow","425019_flow","425013_level","425020_level","425007_level","425012_level","425022_level","425023_level","425010_level","425019_level","414203_flow","414203_level","414209_level","A4260506_level","A4260501_level","A4260508_level","A4260505_flow","A4260509_level","A4260507_level","A4260509_flow","A4260507_flow","A4260505_level"
1982-06-28,8.198,164.047,158.43,0,0,1.679,60.472,0.72,1.3,59.578,59.578,NA,2.23,7683.333,43.554,NA,NA,NA,NA,18.519,NA,NA,NA,NA,NA
1982-06-29,7.908,164.132,156.304,0,0,1.674,60.479,0.72,1.298,59.573,59.573,NA,2.23,7543.382,43.532,NA,NA,NA,NA,21.48,NA,NA,NA,NA,NA
1982-06-30,7.434,164.211,156.328,0,0,1.666,60.48,0.72,1.298,59.577,59.577,NA,2.23,7333.627,43.5,NA,NA,NA,NA,32.411,NA,NA,NA,NA,NA
1982-07-01,7.096,160.008,155.5,0,0,1.661,60.48,0.718,1.297,59.571,59.571,NA,2.23,6909.814,43.434,NA,NA,NA,NA,32.486,NA,NA,NA,NA,NA
1982-07-02,6.698,158.117,153.828,0,0,1.654,60.482,0.718,1.295,59.57,59.57,NA,2.23,6587.721,43.381,NA,NA,NA,NA,31.562,NA,NA,NA,NA,NA
1982-07-03,6.442,152.703,158.657,0,0,1.648,60.489,0.715,1.3,59.57,59.57,NA,2.23,6371.488,43.344,NA,NA,NA,NA,31.255,NA,NA,NA,NA,NA
1982-07-04,6.183,152.11,159.523,0,0,1.642,60.49,0.715,1.302,59.57,59.57,NA,2.23,6231.217,43.319,NA,NA,NA,NA,30.631,NA,NA,NA,NA,NA
1982-07-05,5.984,152.156,156.57,0,0,1.637,60.49,0.715,1.299,59.57,59.57,NA,2.23,6187.28,43.312,NA,NA,NA,NA,31.4,NA,NA,NA,NA,NA
1982-07-06,6.008,146.492,155.04,0,0,1.638,60.49,0.712,1.297,59.568,59.568,NA,2.23,6160.378,43.307,NA,NA,NA,NA,29.831,NA,NA,NA,NA,NA
1982-07-07,6.016,147.282,153.671,0,0,1.638,60.49,0.712,1.296,59.561,59.561,NA,2.23,5854.703,43.251,NA,NA,NA,NA,23.965,NA,NA,NA,NA,NA
1982-07-08,5.868,150.359,152.157,0,0,1.634,60.49,0.714,1.294,59.56,59.56,NA,2.23,5439.546,43.184,NA,NA,NA,NA,25.664,NA,NA,NA,NA,NA
1982-07-09,5.701,145.25,153.101,0,0,1.63,60.492,0.712,1.295,59.56,59.56,NA,2.23,5329.317,43.167,NA,NA,NA,NA,29.204,NA,NA,NA,NA,NA
1982-07-10,5.491,141.969,157.946,0,0,1.625,60.499,0.711,1.3,59.56,59.56,NA,2.23,5353.812,43.171,NA,NA,NA,NA,27.656,NA,NA,NA,NA,NA
1982-07-11,5.341,146.672,158.757,0,0,1.622,60.5,0.713,1.301,59.556,59.556,NA,2.23,5306.277,43.163,NA,NA,NA,NA,26.064,NA,NA,NA,NA,NA
1982-07-12,5.218,140.796,155.227,0,0,1.618,60.5,0.71,1.298,59.541,59.541,NA,2.23,5178.299,43.142,NA,NA,NA,NA,25.316,NA,NA,NA,NA,NA
1982-07-13,5.072,144.368,151.828,0,0,1.615,60.5,0.711,1.293,59.54,59.54,NA,2.23,4759.655,43.069,NA,NA,NA,NA,23.202,NA,NA,NA,NA,NA
1982-07-14,4.937,150.148,150.859,0,0,1.611,60.5,0.714,1.292,59.54,59.54,NA,2.23,4230.478,42.978,NA,NA,NA,NA,23.029,NA,NA,NA,NA,NA
1982-07-15,4.786,139.203,150.891,0,0,1.608,60.502,0.709,1.293,59.54,59.54,NA,2.23,3724.765,42.884,NA,NA,NA,NA,20.714,NA,NA,NA,NA,NA
1982-07-16,4.611,141.625,151.414,0,0,1.603,60.509,0.71,1.293,59.54,59.54,NA,2.23,3203.052,42.784,NA,NA,NA,NA,20.35,NA,NA,NA,NA,NA
1982-07-17,4.499,152.563,159,0,0,1.6,60.51,0.715,1.301,59.54,59.54,NA,2.23,3030.925,42.75,NA,NA,NA,NA,19.841,NA,NA,NA,NA,NA
1982-07-18,4.336,154.953,155.797,0,0,1.595,60.512,0.716,1.298,59.538,59.538,NA,2.23,2994.809,42.743,NA,NA,NA,NA,19.928,NA,NA,NA,NA,NA
1982-07-19,4.271,154.07,153.898,0,0,1.592,60.519,0.716,1.296,59.531,59.531,NA,2.23,3166.785,42.777,NA,NA,NA,NA,20.302,NA,NA,NA,NA,NA
1982-07-20,4.201,153.617,153.938,0,0,1.59,60.522,0.716,1.296,59.53,59.53,NA,2.23,3309.202,42.805,NA,NA,NA,NA,20.157,NA,NA,NA,NA,NA
1982-07-21,4.125,149.883,151,0,0,1.587,60.531,0.714,1.293,59.53,59.53,NA,2.23,3251.357,42.794,NA,NA,NA,NA,21.637,NA,NA,NA,NA,NA
1982-07-22,3.991,147.719,148.242,0,0,1.583,60.539,0.713,1.29,59.532,59.532,NA,2.23,3352.836,42.813,NA,NA,NA,NA,23.817,NA,NA,NA,NA,NA
1982-07-23,3.876,147.812,148.781,0,0,1.579,60.54,0.713,1.291,59.537,59.537,NA,2.23,3353.501,42.813,NA,NA,NA,NA,26.53,NA,NA,NA,NA,NA
1982-07-24,3.823,147.907,153.758,0,0,1.577,60.542,0.713,1.296,59.531,59.531,NA,2.23,3431.689,42.828,NA,NA,NA,NA,25.211,NA,NA,NA,NA,NA
1982-07-25,3.732,148.398,157.352,0,0,1.574,60.549,0.713,1.299,59.53,59.53,NA,2.23,3364.605,42.815,NA,NA,NA,NA,24.139,NA,NA,NA,NA,NA
1982-07-26,3.625,154.211,155.562,0,0,1.571,60.55,0.716,1.297,59.528,59.528,NA,2.23,3354.788,42.813,NA,NA,NA,NA,22.649,NA,NA,NA,NA,NA
1982-07-27,3.513,149.023,151.594,0,0,1.567,60.55,0.714,1.293,59.521,59.521,NA,2.23,3395.162,42.821,NA,NA,NA,NA,23.153,NA,NA,NA,NA,NA
1982-07-28,3.409,143.024,146.992,0,0,1.564,60.55,0.711,1.288,59.52,59.52,NA,2.23,3328.855,42.808,NA,NA,NA,NA,27.482,NA,NA,NA,NA,NA
1982-07-29,3.296,146.476,145.414,0,0,1.56,60.55,0.712,1.286,59.52,59.52,NA,2.23,3521.67,42.846,NA,NA,NA,NA,27.541,NA,NA,NA,NA,NA
1982-07-30,3.251,142.422,145.196,0,0,1.558,60.55,0.711,1.286,59.52,59.52,NA,2.23,3610.163,42.863,NA,NA,NA,NA,30.766,NA,NA,NA,NA,NA
1982-07-31,3.168,144.68,154,0,0,1.556,60.55,0.712,1.296,59.518,59.518,NA,2.23,3547.281,42.85,NA,NA,NA,NA,37.875,NA,NA,NA,NA,NA
1982-08-01,3.08,148.648,157.382,0,0,1.553,60.55,0.713,1.3,59.511,59.511,NA,2.23,3458.984,42.833,NA,NA,NA,NA,38.316,NA,NA,NA,NA,NA
1982-08-02,2.966,147.758,148.75,0,0,1.549,60.55,0.713,1.29,59.51,59.51,NA,2.23,3509.944,42.843,NA,NA,NA,NA,37.239,NA,NA,NA,NA,NA
1982-08-03,2.865,146.313,146.805,0,0,1.545,60.55,0.713,1.288,59.508,59.508,NA,2.23,3453.115,42.832,NA,NA,NA,NA,36.308,NA,NA,NA,NA,NA
1982-08-04,2.82,140.359,145.617,0,0,1.544,60.55,0.71,1.286,59.501,59.501,NA,2.23,3536.004,42.848,NA,NA,NA,NA,36.023,NA,NA,NA,NA,NA
1982-08-05,2.717,132.141,144.43,0,0,1.541,60.55,0.706,1.285,59.5,59.5,NA,2.23,3692.656,42.879,NA,NA,NA,NA,34.06,NA,NA,NA,NA,NA
1982-08-06,2.646,134.703,146.914,0,0,1.538,60.55,0.707,1.288,59.5,59.5,NA,2.23,3642.988,42.869,NA,NA,NA,NA,29.482,NA,NA,NA,NA,NA
1982-08-07,2.576,136.68,149.297,0,0,1.536,60.55,0.708,1.291,59.5,59.5,NA,2.23,3563.626,42.854,NA,NA,NA,NA,29.865,NA,NA,NA,NA,NA
1982-08-08,2.502,140.085,153.789,0,0,1.534,60.55,0.71,1.295,59.5,59.5,NA,2.23,3764.36,42.892,NA,NA,NA,NA,32.925,NA,NA,NA,NA,NA
1982-08-09,2.346,132.016,148.476,0,0,1.528,60.55,0.705,1.29,59.498,59.5,NA,2.23,3429.27,42.828,NA,NA,NA,NA,33.218,NA,NA,NA,NA,NA
1982-08-10,2.24,133.844,142.899,0,0,1.525,60.55,0.706,1.284,59.493,59.5,NA,2.23,4159.628,42.964,NA,NA,NA,NA,32.223,NA,NA,NA,NA,NA
1982-08-11,2.146,132.406,140.492,0,0,1.521,60.55,0.706,1.281,59.497,59.5,NA,2.23,4080.941,42.951,NA,NA,NA,NA,28.845,NA,NA,NA,NA,NA
1982-08-12,2.093,135.828,140.508,0,0,1.52,60.55,0.707,1.281,59.489,59.5,NA,2.23,4060.859,42.947,NA,NA,NA,NA,30.254,NA,NA,NA,NA,NA
1982-08-13,1.96,138,140.859,0,0,1.515,60.55,0.708,1.281,59.481,59.5,NA,2.23,3307.958,42.804,NA,NA,NA,NA,32.524,NA,NA,NA,NA,NA
1982-08-14,1.87,141,146.703,0,0,1.512,60.55,0.71,1.288,59.48,59.496,NA,2.23,3375.7,42.817,NA,NA,NA,NA,34.965,NA,NA,NA,NA,NA
1982-08-15,1.809,143.86,148.391,0,0,1.51,60.55,0.711,1.29,59.48,59.481,NA,2.23,3308.953,42.804,NA,NA,NA,NA,35.841,NA,NA,NA,NA,NA
1982-08-16,1.685,141.07,146.398,0,0,1.506,60.55,0.71,1.288,59.48,59.48,NA,2.23,3420.175,42.826,NA,NA,NA,NA,36.452,NA,NA,NA,NA,NA
1982-08-17,1.579,141.156,143.329,0,0,1.502,60.55,0.71,1.284,59.48,59.48,NA,2.23,3339.6,42.81,NA,NA,NA,NA,27.593,NA,NA,NA,NA,NA
1982-08-18,1.468,141.25,143.359,0,0,1.499,60.548,0.71,1.284,59.48,59.48,NA,2.23,3331.604,42.809,NA,NA,NA,NA,19.094,NA,NA,NA,NA,NA
1982-08-19,1.346,141.328,143.383,0,0,1.495,60.541,0.71,1.284,59.48,59.48,NA,2.23,3554.341,42.852,NA,NA,NA,NA,18.924,NA,NA,NA,NA,NA
1982-08-20,1.2,136.164,143.828,0,0,1.49,60.54,0.707,1.285,59.48,59.48,NA,2.23,3565.334,42.854,NA,NA,NA,NA,19.162,NA,NA,NA,NA,NA
1982-08-21,1.043,135.969,150.867,0,0,1.485,60.54,0.707,1.293,59.48,59.48,NA,2.23,3609.629,42.862,NA,NA,NA,NA,19.842,NA,NA,NA,NA,NA
1982-08-22,0.962,136.047,155.586,0,0,1.482,60.54,0.708,1.298,59.48,59.48,NA,2.23,3747.478,42.89,NA,NA,NA,NA,21.105,NA,NA,NA,NA,NA
1982-08-23,0.827,136.133,153.531,0,0,1.477,60.54,0.708,1.296,59.478,59.478,NA,2.23,3444.835,42.83,NA,NA,NA,NA,25.249,NA,NA,NA,NA,NA
1982-08-24,0.684,135.008,151.141,0,0,1.473,60.54,0.707,1.293,59.471,59.471,NA,2.23,3494.981,42.84,NA,NA,NA,NA,24.32,NA,NA,NA,NA,NA
1982-08-25,0.552,130.906,147.836,0,0,1.468,60.54,0.705,1.289,59.47,59.47,NA,2.23,3491.108,42.839,NA,NA,NA,NA,23.851,NA,NA,NA,NA,NA
1982-08-26,0.442,130.422,146.312,0,0,1.465,60.54,0.705,1.287,59.468,59.468,NA,2.23,3434.14,42.828,NA,NA,NA,NA,21.581,NA,NA,NA,NA,NA
1982-08-27,0.263,125.765,149,0,0,1.459,60.54,0.702,1.291,59.461,59.461,NA,2.23,3497.504,42.84,NA,NA,NA,NA,17.877,NA,NA,NA,NA,NA
1982-08-28,0.092,125.844,150.024,0,0,1.453,60.54,0.703,1.292,59.458,59.458,NA,2.23,3537.53,42.848,NA,NA,NA,NA,18.114,NA,NA,NA,NA,NA
1982-08-29,0.022,122.531,152.719,0,0,1.451,60.538,0.701,1.294,59.451,59.451,NA,2.23,3486.12,42.838,NA,NA,NA,NA,17.855,NA,NA,NA,NA,NA
1982-08-30,0.006,126.215,149.218,0,0,1.448,60.531,0.703,1.291,59.452,59.452,NA,2.23,3299.966,42.802,NA,NA,NA,NA,16.416,NA,NA,NA,NA,NA
1982-08-31,0,131.117,201.282,0,0,1.442,60.53,0.705,1.341,59.455,59.455,NA,2.23,3265.275,42.796,NA,NA,NA,NA,15.526,NA,NA,NA,NA,NA
1982-09-01,0,126.575,456.031,0,0,1.439,60.528,0.703,1.506,59.441,59.441,NA,2.23,3392.819,42.821,NA,NA,NA,NA,15.963,NA,NA,NA,NA,NA
1982-09-02,0,124.711,991.156,0,0,1.435,60.517,0.702,1.684,59.438,59.438,NA,2.23,3595.995,42.816,NA,NA,NA,NA,16.579,NA,NA,NA,NA,NA
1982-09-03,0,121.875,1612.625,0,0,1.432,60.499,0.7,1.82,59.429,59.429,NA,2.23,3964.633,42.837,NA,NA,NA,NA,20.179,NA,NA,NA,NA,NA
1982-09-04,0,123.242,2213.006,0,0,1.428,60.489,0.701,1.929,59.419,59.419,NA,2.23,3985.256,42.84,NA,NA,NA,NA,23.818,NA,NA,NA,NA,NA
1982-09-05,0,122.289,2295.443,0,0,1.421,60.477,0.701,1.944,59.411,59.409,NA,2.23,3781.913,42.804,NA,NA,NA,NA,28.792,NA,NA,NA,NA,NA
1982-09-06,0,125.679,2331.13,0,0,1.418,60.459,0.703,1.95,59.406,59.399,NA,2.23,3654.556,42.78,NA,NA,NA,NA,29.912,NA,NA,NA,NA,NA
1982-09-07,0,118.969,2335.886,0,0,1.414,60.447,0.699,1.95,59.391,59.391,NA,2.23,3695.515,42.788,NA,NA,NA,NA,29.977,NA,NA,NA,NA,NA
1982-09-08,0,117.438,2337.464,0,0,1.408,60.429,0.698,1.95,59.384,59.384,NA,2.23,4465.918,42.928,NA,NA,NA,NA,29.977,NA,NA,NA,NA,NA
1982-09-09,0,124.203,2339.041,0,0,1.405,60.419,0.702,1.951,59.358,59.358,NA,2.23,5424.37,43.091,NA,NA,NA,NA,29.977,NA,NA,NA,NA,NA
1982-09-10,0,219.648,2339.467,0,0,1.401,60.409,0.742,1.951,59.339,59.339,NA,2.23,5715.854,43.138,NA,NA,NA,NA,29.977,NA,NA,NA,NA,NA
1982-09-11,0,752.782,2277.555,0,0,1.397,60.399,0.911,1.94,59.329,59.329,NA,2.23,5879.595,43.164,NA,NA,NA,NA,30.384,NA,NA,NA,NA,NA
1982-09-12,0,1070.937,2284.054,0,0,1.392,60.389,1.022,1.942,59.319,59.319,NA,2.23,5872.203,43.163,NA,NA,NA,NA,32.366,NA,NA,NA,NA,NA
1982-09-13,0,1280.625,2343.093,0,0,1.389,60.381,1.13,1.952,59.307,59.307,NA,2.23,5716.612,43.139,NA,NA,NA,NA,33.964,NA,NA,NA,NA,NA
1982-09-14,0,1438.563,2692.341,0,0,1.385,60.38,1.221,2.007,59.288,59.288,NA,2.23,5695.217,43.135,NA,NA,NA,NA,32.988,NA,NA,NA,NA,NA
1982-09-15,0,1557.625,2623.576,0,0,1.382,60.38,1.287,1.997,59.273,59.273,NA,2.23,5322.386,43.074,NA,NA,NA,NA,32.947,NA,NA,NA,NA,NA
1982-09-16,1.757,1662.192,2504.582,0,0,1.502,60.382,1.348,1.978,59.275,59.275,NA,2.23,5423.461,43.091,NA,NA,NA,NA,35.934,NA,NA,NA,NA,NA
1982-09-17,12.35,1719.673,2483.761,0,0,1.72,60.389,1.382,1.975,59.256,59.256,NA,2.23,5970.363,43.175,NA,NA,NA,NA,36.227,NA,NA,NA,NA,NA
1982-09-18,53.289,1761.303,2468.017,0,0,1.904,60.388,1.407,1.972,59.23,59.23,NA,2.23,5580.749,43.114,NA,NA,NA,NA,36.227,NA,NA,NA,NA,NA
1982-09-19,137.086,1806.47,2458.51,0,0,2.042,60.381,1.433,1.97,59.217,59.217,NA,2.23,4816.077,42.99,NA,NA,NA,NA,36.001,NA,NA,NA,NA,NA
1982-09-20,232.203,1861.486,2438.577,0,0,2.142,60.38,1.465,1.967,59.198,59.198,NA,2.23,4651.788,42.962,NA,NA,NA,NA,35.377,NA,NA,NA,NA,NA
1982-09-21,290.937,1906.676,2403.498,0,0,2.202,60.376,1.492,1.962,59.181,59.181,NA,2.23,4316.799,42.901,NA,NA,NA,NA,36.372,NA,NA,NA,NA,NA
1982-09-22,321.735,1939.012,2450.484,0,0,2.235,60.359,1.51,1.969,59.178,59.178,NA,2.23,4193.52,42.878,NA,NA,NA,NA,37.551,NA,NA,NA,NA,NA
1982-09-23,342.046,1953.691,2442.245,0,0,2.257,60.345,1.518,1.968,59.167,59.167,NA,2.23,4168.138,42.873,NA,NA,NA,NA,38.567,NA,NA,NA,NA,NA
1982-09-24,354,1956.125,2431.295,0,0,2.269,60.318,1.519,1.966,59.151,59.151,NA,2.23,4185.265,42.877,NA,NA,NA,NA,38.657,NA,NA,NA,NA,NA
1982-09-25,362.61,1956.673,2432.912,0,0,2.278,60.298,1.519,1.967,59.152,59.152,NA,2.23,4238.77,42.887,NA,NA,NA,NA,39.154,NA,NA,NA,NA,NA
1982-09-26,369.906,1973.997,2438.597,0,0,2.285,60.278,1.528,1.968,59.155,59.155,NA,2.23,4297.651,42.898,NA,NA,NA,NA,41.025,NA,NA,NA,NA,NA
1982-09-27,374.531,1976.926,2438.579,0,0,2.29,60.257,1.53,1.967,59.138,59.138,NA,2.23,4204.034,42.88,NA,NA,NA,NA,40.707,NA,NA,NA,NA,NA
1982-09-28,380.141,1977.047,2419.785,0,0,2.295,60.238,1.53,1.964,59.118,59.118,NA,2.23,4183.857,42.876,NA,NA,NA,NA,38.587,NA,NA,NA,NA,NA
1982-09-29,384.344,1977.165,2429.245,0,0,2.3,60.216,1.53,1.966,59.099,59.099,NA,2.23,3900.852,42.825,NA,NA,NA,NA,40.729,NA,NA,NA,NA,NA
1982-09-30,388.89,1974.534,2421.712,0,0,2.304,60.19,1.528,1.965,59.089,59.089,NA,2.23,3757.044,42.799,NA,NA,NA,NA,52.585,NA,NA,NA,NA,NA
1982-10-01,392.938,1971.684,2413.273,0,0,2.308,60.177,1.527,1.963,59.077,59.077,NA,2.23,3672.475,42.784,NA,NA,NA,NA,52.652,NA,NA,NA,NA,NA
1982-10-02,396.375,1963.315,2396.634,0,0,2.312,60.156,1.522,1.96,59.058,59.058,NA,2.23,3766.282,42.801,NA,NA,NA,NA,53.134,NA,NA,NA,NA,NA
1982-10-03,397.781,1959.001,2397.855,0,0,2.313,60.128,1.521,1.961,59.038,59.038,NA,2.23,3964.783,42.834,NA,NA,NA,NA,55.005,NA,NA,NA,NA,NA
1982-10-04,402.359,1946.566,2398.238,0,0,2.318,60.111,1.514,1.961,59.019,59.019,NA,2.23,4017.461,42.844,NA,NA,NA,NA,53.941,NA,NA,NA,NA,NA
1982-10-05,404.032,1935.91,2379.111,0,0,2.319,60.108,1.508,1.958,59.005,59.005,NA,2.23,3982.437,42.837,NA,NA,NA,NA,52.915,NA,NA,NA,NA,NA
1982-10-06,405.531,1924.844,2458.712,0,0,2.32,60.099,1.502,1.97,58.976,58.976,NA,2.23,3847.423,42.815,NA,NA,NA,NA,49.515,NA,NA,NA,NA,NA
1982-10-07,405.953,1919.782,2875.508,0,0,2.321,60.089,1.5,2.038,58.952,58.948,NA,2.23,3957.548,42.834,NA,NA,NA,NA,49.19,NA,NA,NA,NA,NA
1982-10-08,404.813,1918.829,2945.426,0,0,2.32,60.079,1.5,2.049,58.94,58.926,NA,2.23,3907.742,42.825,NA,NA,NA,NA,49.461,NA,NA,NA,NA,NA
1982-10-09,405.406,1909.482,2942.819,0,0,2.32,60.071,1.494,2.048,58.898,58.896,NA,2.23,4022.784,42.845,NA,NA,NA,NA,50.753,NA,NA,NA,NA,NA
1982-10-10,406.031,1905.84,2936.461,0,0,2.321,60.068,1.492,2.048,58.87,58.87,NA,2.23,3835.803,42.813,NA,NA,NA,NA,53.181,NA,NA,NA,NA,NA
1982-10-11,405.141,1902.669,2920.172,0,0,2.32,60.059,1.49,2.045,58.859,58.859,NA,2.23,3973.608,42.836,NA,NA,NA,NA,57.599,NA,NA,NA,NA,NA
1982-10-12,404.578,1937.448,2911.93,0,0,2.32,60.049,1.509,2.044,58.845,58.845,NA,2.23,3975.038,42.837,NA,NA,NA,NA,55.776,NA,NA,NA,NA,NA
1982-10-13,404.547,2018.415,2911.031,0,0,2.32,60.039,1.552,2.043,58.818,58.818,NA,2.23,3917.37,42.826,NA,NA,NA,NA,53.454,NA,NA,NA,NA,NA
1982-10-14,405.39,2114.32,2923.393,0,0,2.321,60.029,1.602,2.046,58.796,58.796,NA,2.23,3902.245,42.824,NA,NA,NA,NA,43.786,NA,NA,NA,NA,NA
1982-10-15,406.188,2198.756,2913.065,0,0,2.321,60.019,1.646,2.044,58.77,58.77,NA,2.23,4065.857,42.853,NA,NA,NA,NA,34.658,NA,NA,NA,NA,NA
1982-10-16,406.187,2256.95,2907.547,0,0,2.321,60.011,1.677,2.043,58.759,58.759,NA,2.23,4155.527,42.871,NA,NA,NA,NA,27.659,NA,NA,NA,NA,NA
1982-10-17,408.75,2301.033,2909.283,0,0,2.323,60.006,1.7,2.043,58.747,58.747,NA,2.23,4158.302,42.871,NA,NA,NA,NA,27.215,NA,NA,NA,NA,NA
1982-10-18,407.86,2322.987,2885.922,0,0,2.323,59.989,1.711,2.039,58.729,58.729,NA,2.23,3983.037,42.838,NA,NA,NA,NA,22.607,NA,NA,NA,NA,NA
1982-10-19,403.64,2337.896,2912.161,0,0,2.319,59.979,1.719,2.044,58.717,58.717,NA,2.23,3750.468,42.798,NA,NA,NA,NA,11.889,NA,NA,NA,NA,NA
1982-10-20,401.469,2338.028,2989.885,0,0,2.317,59.969,1.719,2.056,58.694,58.694,NA,2.23,3981.776,42.837,NA,NA,NA,NA,11.016,NA,NA,NA,NA,NA
1982-10-21,400.188,2345.581,3476.131,0,0,2.315,59.959,1.723,2.127,58.661,58.661,NA,2.23,3945.68,42.831,NA,NA,NA,NA,12.859,NA,NA,NA,NA,NA
1982-10-22,399.218,2360.887,3556.391,0,0,2.314,59.951,1.73,2.138,58.645,58.645,NA,2.23,3997.892,42.841,NA,NA,NA,NA,19.076,NA,NA,NA,NA,NA
1982-10-23,396.094,2362.293,3552.969,0,0,2.311,59.948,1.731,2.137,58.618,58.618,NA,2.23,4102.964,42.861,NA,NA,NA,NA,23.71,NA,NA,NA,NA,NA
1982-10-24,392.719,2376.246,3544.801,0,0,2.308,59.939,1.738,2.136,58.598,58.598,NA,2.23,3996.302,42.841,NA,NA,NA,NA,23.445,NA,NA,NA,NA,NA
1982-10-25,387.109,2399.641,3546.637,0,0,2.302,59.925,1.75,2.136,58.574,58.574,NA,2.23,4044.768,42.849,NA,NA,NA,NA,23.086,NA,NA,NA,NA,NA
1982-10-26,380.985,2446.447,3536.992,0,0,2.296,59.902,1.773,2.135,58.539,58.539,NA,2.23,4016.892,42.845,NA,NA,NA,NA,21.416,NA,NA,NA,NA,NA
1982-10-27,377.656,2542.995,3550.401,0,0,2.293,59.898,1.821,2.137,58.521,58.521,NA,2.23,3966.624,42.835,NA,NA,NA,NA,18.913,NA,NA,NA,NA,NA
1982-10-28,372.765,2652.954,3543.566,0,0,2.288,59.889,1.876,2.136,58.514,58.514,NA,2.23,3974.402,42.836,NA,NA,NA,NA,18.821,NA,NA,NA,NA,NA
1982-10-29,366.641,2753.678,3522.548,0,0,2.282,59.881,1.927,2.133,58.486,58.486,NA,2.23,4012.418,42.843,NA,NA,NA,NA,22.973,NA,NA,NA,NA,NA
1982-10-30,362.422,2840.235,3533.103,0,0,2.278,59.878,1.97,2.134,58.456,58.456,NA,2.23,4072.885,42.855,NA,NA,NA,NA,23.38,NA,NA,NA,NA,NA
1982-10-31,359.391,2889.707,3534.935,0,0,2.274,59.871,1.995,2.135,58.432,58.432,NA,2.23,4031.089,42.846,NA,NA,NA,NA,24.171,NA,NA,NA,NA,NA
1982-11-01,354.953,2922.867,3520.409,0,0,2.27,59.868,2.012,2.133,58.424,58.426,NA,2.23,3604.542,42.772,NA,NA,NA,NA,27.146,NA,NA,NA,NA,NA
1982-11-02,351.125,2944.875,3504.991,0,0,2.266,59.859,2.023,2.13,58.398,58.409,NA,2.23,3439.249,42.741,NA,NA,NA,NA,27.431,NA,NA,NA,NA,NA
1982-11-03,345.172,2963.865,3495.454,0,0,2.26,59.849,2.032,2.129,58.378,58.397,NA,2.23,3160.888,42.686,NA,NA,NA,NA,28.674,NA,NA,NA,NA,NA
1982-11-04,338.375,2978.471,3486.014,0,0,2.253,59.839,2.039,2.128,58.358,58.374,NA,2.23,3321.628,42.719,NA,NA,NA,NA,33.122,NA,NA,NA,NA,NA
1982-11-05,329.25,2984.39,3487.823,0,0,2.243,59.829,2.042,2.129,58.328,58.329,NA,2.23,2960.294,42.645,NA,NA,NA,NA,32.517,NA,NA,NA,NA,NA
1982-11-06,321.734,2976.911,3482.091,0,0,2.235,59.819,2.038,2.128,58.275,58.275,NA,2.23,3410.01,42.736,NA,NA,NA,NA,31.263,NA,NA,NA,NA,NA
1982-11-07,315.266,2977.603,3491.275,0,0,2.228,59.807,2.039,2.129,58.266,58.266,NA,2.23,3095.787,42.673,NA,NA,NA,NA,29.66,NA,NA,NA,NA,NA
1982-11-08,308.203,2974.65,3476.872,0,0,2.22,59.789,2.037,2.127,58.246,58.246,NA,2.23,3508.46,42.755,NA,NA,NA,NA,28.18,NA,NA,NA,NA,NA
1982-11-09,298.328,2969.858,3472.566,0,0,2.21,59.777,2.035,2.126,58.218,58.218,NA,2.23,3557.224,42.764,NA,NA,NA,NA,23.301,NA,NA,NA,NA,NA
1982-11-10,271.062,2962.841,3474.597,0,0,2.182,59.761,2.031,2.127,58.198,58.198,NA,2.23,3421.24,42.738,NA,NA,NA,NA,23.512,NA,NA,NA,NA,NA
1982-11-11,228.774,2956.411,3463.353,0,0,2.138,59.758,2.028,2.125,58.178,58.178,NA,2.23,3494.236,42.752,NA,NA,NA,NA,25.688,NA,NA,NA,NA,NA
1982-11-12,179.492,2951.243,3449.636,0,0,2.087,59.751,2.026,2.123,58.161,58.161,NA,2.23,3433.277,42.74,NA,NA,NA,NA,31.192,NA,NA,NA,NA,NA
1982-11-13,130.719,2945.432,3428.922,0,0,2.038,59.748,2.023,2.12,58.15,58.15,NA,2.23,3388.163,42.732,NA,NA,NA,NA,31.713,NA,NA,NA,NA,NA
1982-11-14,96.933,2945.643,3435.917,0,0,1.994,59.735,2.023,2.121,58.098,58.098,NA,2.23,3374.402,42.729,NA,NA,NA,NA,30.266,NA,NA,NA,NA,NA
1982-11-15,73.856,2937.457,3453.123,0,0,1.954,59.71,2.018,2.124,58.038,58.038,NA,2.23,3361.257,42.727,NA,NA,NA,NA,24.081,NA,NA,NA,NA,NA
1982-11-16,57.361,2937.804,3474.125,0,0,1.918,59.699,2.019,2.126,58.033,58.033,NA,2.23,3529.103,42.758,NA,NA,NA,NA,19.037,NA,NA,NA,NA,NA
1982-11-17,45.592,2931.27,3659.428,0,0,1.889,59.689,2.016,2.151,57.996,57.996,NA,2.23,3728.447,42.794,NA,NA,NA,NA,11.608,NA,NA,NA,NA,NA
1982-11-18,36.642,2927.679,4021.697,0,0,1.863,59.681,2.014,2.197,57.941,57.941,NA,2.23,4017.864,42.845,NA,NA,NA,NA,9.168,NA,NA,NA,NA,NA
1982-11-19,29.832,2925.722,4050.023,0,0,1.841,59.678,2.013,2.2,57.95,57.95,NA,2.23,4072.853,42.855,NA,NA,NA,NA,12.134,NA,NA,NA,NA,NA
1982-11-20,24.303,2919.395,4050.485,0,0,1.819,59.669,2.01,2.2,57.915,57.915,NA,2.23,4118.849,42.864,NA,NA,NA,NA,13.587,NA,NA,NA,NA,NA
